catalog,field,type,category,title,modified
prov,top_box_percent_of_patientsquality_of_dialysis_center_care__0710,top_box_percent_of_patientsquality_of_dialysis_center_care__0710,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,linearized_score_of_quality_of_dialysis_center_care_and_ope_92e9,linearized_score_of_quality_of_dialysis_center_care_and_ope_92e9,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,lower_box_percent_of_patientsproviding_information_to_patients,lower_box_percent_of_patientsproviding_information_to_patients,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,top_box_percent_of_patients_providing_information_to_patients,top_box_percent_of_patients_providing_information_to_patients,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,linearized_score_of_providing_information_to_patients,linearized_score_of_providing_information_to_patients,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,lower_box_percent_of_patientsrating_of_the_nephrologist,lower_box_percent_of_patientsrating_of_the_nephrologist,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,middle_box_percent_of_patients_rating_of_the_nephrologist,middle_box_percent_of_patients_rating_of_the_nephrologist,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,top_box_percent_of_patients_rating_of_the_nephrologist,top_box_percent_of_patients_rating_of_the_nephrologist,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,linearized_score_of_rating_of_the_nephrologist,linearized_score_of_rating_of_the_nephrologist,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,lower_box_percent_of_patientsrating_of_the_dialysis_center_staff,lower_box_percent_of_patientsrating_of_the_dialysis_center_staff,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,middle_box_percent_of_patientsrating_of_the_dialysis_center_78a1,middle_box_percent_of_patientsrating_of_the_dialysis_center_78a1,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,top_box_percent_of_patientsrating_of_the_dialysis_center_staff,top_box_percent_of_patientsrating_of_the_dialysis_center_staff,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,linearized_score_of_rating_of_the_dialysis_center_staff,linearized_score_of_rating_of_the_dialysis_center_staff,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,lower_box_percent_of_patientsrating_of_the_dialysis_facility,lower_box_percent_of_patientsrating_of_the_dialysis_facility,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,middle_box_percent_of_patientsrating_of_the_dialysis_facility,middle_box_percent_of_patientsrating_of_the_dialysis_facility,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,top_box_percent_of_patientsrating_of_the_dialysis_facility,top_box_percent_of_patientsrating_of_the_dialysis_facility,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,linearized_score_of_rating_of_the_dialysis_facility,linearized_score_of_rating_of_the_dialysis_facility,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,total_number_of_completed_interviews_from_the_fall_and_spri_6652,total_number_of_completed_interviews_from_the_fall_and_spri_6652,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,survey_response_rate,survey_response_rate,NA,Patient survey (ICH CAHPS) - National,2025-03-24
prov,state,state,state,Patient survey (ICH CAHPS) - State,2025-03-24
prov,lower_box_percent_of_patientsnephrologists_communication_an_846c,lower_box_percent_of_patientsnephrologists_communication_an_846c,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,middle_box_percent_of_patientsnephrologists_communication_a_2b84,middle_box_percent_of_patientsnephrologists_communication_a_2b84,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,top_box_percent_of_patientsnephrologists_communication_and__205e,top_box_percent_of_patientsnephrologists_communication_and__205e,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,linearized_score_of_nephrologists_communication_and_caring,linearized_score_of_nephrologists_communication_and_caring,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,lower_box_percent_of_patientsquality_of_dialysis_center_car_997a,lower_box_percent_of_patientsquality_of_dialysis_center_car_997a,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,middle_box_percent_of_patientsquality_of_dialysis_center_ca_cf52,middle_box_percent_of_patientsquality_of_dialysis_center_ca_cf52,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,top_box_percent_of_patientsquality_of_dialysis_center_care__0710,top_box_percent_of_patientsquality_of_dialysis_center_care__0710,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,linearized_score_of_quality_of_dialysis_center_care_and_ope_92e9,linearized_score_of_quality_of_dialysis_center_care_and_ope_92e9,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,lower_box_percent_of_patientsproviding_information_to_patients,lower_box_percent_of_patientsproviding_information_to_patients,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,top_box_percent_of_patients_providing_information_to_patients,top_box_percent_of_patients_providing_information_to_patients,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,linearized_score_of_providing_information_to_patients,linearized_score_of_providing_information_to_patients,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,lower_box_percent_of_patientsrating_of_the_nephrologist,lower_box_percent_of_patientsrating_of_the_nephrologist,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,middle_box_percent_of_patients_rating_of_the_nephrologist,middle_box_percent_of_patients_rating_of_the_nephrologist,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,top_box_percent_of_patients_rating_of_the_nephrologist,top_box_percent_of_patients_rating_of_the_nephrologist,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,linearized_score_of_rating_of_the_nephrologist,linearized_score_of_rating_of_the_nephrologist,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,lower_box_percent_of_patientsrating_of_the_dialysis_center_staff,lower_box_percent_of_patientsrating_of_the_dialysis_center_staff,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,middle_box_percent_of_patientsrating_of_the_dialysis_center_78a1,middle_box_percent_of_patientsrating_of_the_dialysis_center_78a1,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,top_box_percent_of_patientsrating_of_the_dialysis_center_staff,top_box_percent_of_patientsrating_of_the_dialysis_center_staff,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,linearized_score_of_rating_of_the_dialysis_center_staff,linearized_score_of_rating_of_the_dialysis_center_staff,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,lower_box_percent_of_patientsrating_of_the_dialysis_facility,lower_box_percent_of_patientsrating_of_the_dialysis_facility,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,middle_box_percent_of_patientsrating_of_the_dialysis_facility,middle_box_percent_of_patientsrating_of_the_dialysis_facility,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,top_box_percent_of_patientsrating_of_the_dialysis_facility,top_box_percent_of_patientsrating_of_the_dialysis_facility,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,linearized_score_of_rating_of_the_dialysis_facility,linearized_score_of_rating_of_the_dialysis_facility,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,total_number_of_completed_interviews_from_the_fall_and_spri_6652,total_number_of_completed_interviews_from_the_fall_and_spri_6652,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,survey_response_rate,survey_response_rate,NA,Patient survey (ICH CAHPS) - State,2025-03-24
prov,npi,npi,npi,Facility Affiliation Data,2025-07-03
prov,ind_pac_id,ind_pac_id,NA,Facility Affiliation Data,2025-07-03
prov,provider_last_name,provider_last_name,name,Facility Affiliation Data,2025-07-03
prov,provider_first_name,provider_first_name,name,Facility Affiliation Data,2025-07-03
prov,provider_middle_name,provider_middle_name,name,Facility Affiliation Data,2025-07-03
prov,suff,suff,name,Facility Affiliation Data,2025-07-03
prov,facility_type,facility_type,NA,Facility Affiliation Data,2025-07-03
prov,facility_affiliations_certification_number,facility_affiliations_certification_number,NA,Facility Affiliation Data,2025-07-03
prov,facility_type_certification_number,facility_type_certification_number,NA,Facility Affiliation Data,2025-07-03
prov,npi,npi,npi,National Downloadable File,2025-07-03
prov,ind_pac_id,ind_pac_id,NA,National Downloadable File,2025-07-03
prov,ind_enrl_id,ind_enrl_id,NA,National Downloadable File,2025-07-03
prov,provider_last_name,provider_last_name,name,National Downloadable File,2025-07-03
prov,provider_first_name,provider_first_name,name,National Downloadable File,2025-07-03
prov,provider_middle_name,provider_middle_name,name,National Downloadable File,2025-07-03
prov,suff,suff,name,National Downloadable File,2025-07-03
prov,gndr,gndr,NA,National Downloadable File,2025-07-03
prov,cred,cred,NA,National Downloadable File,2025-07-03
prov,med_sch,med_sch,NA,National Downloadable File,2025-07-03
prov,grd_yr,grd_yr,NA,National Downloadable File,2025-07-03
prov,pri_spec,pri_spec,NA,National Downloadable File,2025-07-03
prov,sec_spec_1,sec_spec_1,NA,National Downloadable File,2025-07-03
prov,sec_spec_2,sec_spec_2,NA,National Downloadable File,2025-07-03
prov,sec_spec_3,sec_spec_3,NA,National Downloadable File,2025-07-03
prov,sec_spec_4,sec_spec_4,NA,National Downloadable File,2025-07-03
prov,sec_spec_all,sec_spec_all,NA,National Downloadable File,2025-07-03
prov,telehlth,telehlth,NA,National Downloadable File,2025-07-03
prov,facility_name,facility_name,NA,National Downloadable File,2025-07-03
prov,org_pac_id,org_pac_id,NA,National Downloadable File,2025-07-03
prov,num_org_mem,num_org_mem,NA,National Downloadable File,2025-07-03
prov,adr_ln_1,adr_ln_1,NA,National Downloadable File,2025-07-03
prov,adr_ln_2,adr_ln_2,NA,National Downloadable File,2025-07-03
prov,ln_2_sprs,ln_2_sprs,NA,National Downloadable File,2025-07-03
prov,citytown,citytown,city,National Downloadable File,2025-07-03
prov,state,state,state,National Downloadable File,2025-07-03
prov,zip_code,zip_code,zip,National Downloadable File,2025-07-03
prov,telephone_number,telephone_number,phone,National Downloadable File,2025-07-03
prov,ind_assgn,ind_assgn,NA,National Downloadable File,2025-07-03
prov,grp_assgn,grp_assgn,NA,National Downloadable File,2025-07-03
prov,adrs_id,adrs_id,NA,National Downloadable File,2025-07-03
prov,npi,npi,npi,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,ind_pac_id,ind_pac_id,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,provider_last_name,provider_last_name,name,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,provider_first_name,provider_first_name,name,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,apm_affl_1,apm_affl_1,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,apm_affl_2,apm_affl_2,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,apm_affl_3,apm_affl_3,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,apm_affl_4,apm_affl_4,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,measure_cd,measure_cd,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,measure_title,measure_title,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,invs_msr,invs_msr,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,attestation_value,attestation_value,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,prf_rate,prf_rate,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,patient_count,patient_count,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,star_value,star_value,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,five_star_benchmark,five_star_benchmark,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,collection_type,collection_type,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,ccxp_ind,ccxp_ind,NA,PY 2022 Clinician Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,npi,npi,npi,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,org_pac_id,org_pac_id,NA,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,provider_last_name,provider_last_name,name,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,provider_first_name,provider_first_name,name,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,source,source,NA,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,facilitybased_scoring_certification_number,facilitybased_scoring_certification_number,NA,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,facility_name,facility_name,NA,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,quality_category_score,quality_category_score,NA,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,pi_category_score,pi_category_score,NA,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,ia_category_score,ia_category_score,NA,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,cost_category_score,cost_category_score,NA,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,final_mips_score_without_cpb,final_mips_score_without_cpb,NA,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,final_mips_score,final_mips_score,NA,PY 2022 Clinician Public Reporting: Overall MIPS Performance,2024-07-25
prov,facility_name,facility_name,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,org_pac_id,org_pac_id,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,aco_id_1,aco_id_1,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,aco_nm_1,aco_nm_1,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,aco_id_2,aco_id_2,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,aco_nm_2,aco_nm_2,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,measure_cd,measure_cd,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,measure_title,measure_title,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,invs_msr,invs_msr,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,attestation_value,attestation_value,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,prf_rate,prf_rate,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,patient_count,patient_count,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,star_value,star_value,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,five_star_benchmark,five_star_benchmark,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,collection_type,collection_type,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,ccxp_ind,ccxp_ind,NA,PY 2022 Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,facility_name,facility_name,NA,PY 2022 Group Public Reporting: Patient Experience,2024-05-16
prov,org_pac_id,org_pac_id,NA,PY 2022 Group Public Reporting: Patient Experience,2024-05-16
prov,measure_cd,measure_cd,NA,PY 2022 Group Public Reporting: Patient Experience,2024-05-16
prov,measure_title,measure_title,NA,PY 2022 Group Public Reporting: Patient Experience,2024-05-16
prov,prf_rate,prf_rate,NA,PY 2022 Group Public Reporting: Patient Experience,2024-05-16
prov,patient_count,patient_count,NA,PY 2022 Group Public Reporting: Patient Experience,2024-05-16
prov,fn,fn,NA,PY 2022 Group Public Reporting: Patient Experience,2024-05-16
prov,virtual_group_id,virtual_group_id,NA,PY 2022 Virtual Group Public Reporting: MIPS Measures and Attestations,2024-05-16
prov,measure_cd,measure_cd,NA,PY 2022 Virtual Group Public Reporting: MIPS Measures and Attestations,2024-05-16
